building_subtype,climate_zone,year_built,weekly_hours,gfa,fifth_percentile,twenty_fifth_percentile,median,mean,seventy_fifth_percentile,ninety_fifth_percentile,climate_zone_description,year_reported,row_count
Vehicle Repair Services,5B,2000-2009,40-48,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,40-48,All,,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,48.01 - 60,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,48.01 - 60,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,48.01 - 60,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,48.01 - 60,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,48.01 - 60,All,15.525,27.75,34.95,48.63333333333333,69.44999999999999,97.75,Cold Dry,2023,6-29
Vehicle Repair Services,5B,2000-2009,60.01 - 84,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,60.01 - 84,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,60.01 - 84,All,,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,84.01-167,"100,000 - 199,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,84.01-167,All,,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,All,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,All,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,All,"100,000 - 199,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,All,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,All,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2000-2009,All,All,19.995,36.975,73.75,73.775,93.92500000000001,151.90499999999992,Cold Dry,2023,6-29
Vehicle Repair Services,5B,2010 and after,40-48,"1,000 - 4,999",738.7,788.175,939.25,974.85,1153.85,1257.65,Cold Dry,2023,6-29
Vehicle Repair Services,5B,2010 and after,40-48,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2010 and after,40-48,All,261.89000000000004,743.5,893.4,844.1,1097.6,1254.48,Cold Dry,2023,6-29
Vehicle Repair Services,5B,2010 and after,48.01 - 60,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2010 and after,48.01 - 60,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2010 and after,48.01 - 60,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2010 and after,48.01 - 60,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2010 and after,48.01 - 60,All,15.45,29.55,61.2,52.9625,72.80000000000001,83.94999999999999,Cold Dry,2023,6-29
Vehicle Repair Services,5B,2010 and after,60.01 - 84,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2010 and after,60.01 - 84,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2010 and after,60.01 - 84,All,,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2010 and after,84.01-167,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2010 and after,84.01-167,All,,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2010 and after,All,"1,000 - 4,999",738.7,788.175,939.25,974.85,1153.85,1257.65,Cold Dry,2023,6-29
Vehicle Repair Services,5B,2010 and after,All,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2010 and after,All,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2010 and after,All,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2010 and after,All,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,2010 and after,All,All,16.95,54.725,73.7,364.31111111111113,748.3,1219.61,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,40-48,"1,000 - 4,999",264.48,743.5,893.4,844.6285714285714,1097.6,1254.48,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,40-48,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,All,40-48,"25,000 - 49,999",74.45,81.5,88.2,94.4,90.1,133.05,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,40-48,"5,000 - 9,999",27.375,55.15,82.85,75.53333333333333,97.275,114.25,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,40-48,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,All,40-48,All,24.86,68.45,90.9,287.9222222222222,213.55,1142.6,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,48.01 - 60,"1,000 - 4,999",17.62,38.25,150.2,133.67142857142858,227.2,243.54999999999998,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,48.01 - 60,"10,000 - 24,999",21.78,35.9,53.1,63.2,70.8,126.11999999999999,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,48.01 - 60,"25,000 - 49,999",32.625,51.075,77.55,76.91666666666667,102.425,126.03499999999997,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,48.01 - 60,"5,000 - 9,999",15.16,34.1,55.4,67.75384615384615,74.2,152.53999999999985,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,48.01 - 60,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,All,48.01 - 60,All,15.600000000000001,37.5,66.5,77.18163265306123,101.8,220.19999999999996,Cold Dry,2023,30-49
Vehicle Repair Services,5B,All,60.01 - 84,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,All,60.01 - 84,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,All,60.01 - 84,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,All,60.01 - 84,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,All,60.01 - 84,All,47.485,61.45,89.1,103.33,116.125,208.00499999999988,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,84.01-167,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,All,84.01-167,"100,000 - 199,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,All,84.01-167,"200,000 - 499,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,All,84.01-167,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,All,84.01-167,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,All,84.01-167,All,43.875,49.449999999999996,70.25,164.66666666666666,98.025,516.8499999999999,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,All,"1,000 - 4,999",27.560000000000002,85.02499999999999,242.25,489.15,858.325,1232.29,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,All,"10,000 - 24,999",27.12,48.95,67.9,91.62608695652175,120.25,215.82999999999998,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,All,"100,000 - 199,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,All,All,"200,000 - 499,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,All,All,"25,000 - 49,999",33.224999999999994,66.025,80.15,109.355,102.425,172.70000000000036,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,All,"5,000 - 9,999",17.4,48.6,67.2,70.71904761904761,86.8,119.2,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,All,"50,000 - 99,999",28.905,46.525,56.650000000000006,67.125,87.82499999999999,126.54999999999997,Cold Dry,2023,6-29
Vehicle Repair Services,5B,All,All,All,18.994999999999997,48.15,74.5,147.57717391304348,114.3,742.5400000000001,Cold Dry,2023,50-99
Vehicle Repair Services,5B,Before 1946,48.01 - 60,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,Before 1946,48.01 - 60,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,Before 1946,48.01 - 60,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,Before 1946,48.01 - 60,All,36.85,45.575,57.45,58.38333333333333,72.625,80.05,Cold Dry,2023,6-29
Vehicle Repair Services,5B,Before 1946,60.01 - 84,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,Before 1946,60.01 - 84,All,,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,Before 1946,84.01-167,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,Before 1946,84.01-167,All,,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,Before 1946,All,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,Before 1946,All,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,Before 1946,All,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,Before 1946,All,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Vehicle Repair Services,5B,Before 1946,All,All,37.95,46.525,71.05000000000001,143.65,97.4,476.2049999999997,Cold Dry,2023,6-29
Vehicle Repair Services,6A,1946-1959,40-48,"1,000 - 4,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1946-1959,40-48,"5,000 - 9,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1946-1959,40-48,All,,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1946-1959,48.01 - 60,"1,000 - 4,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1946-1959,48.01 - 60,"10,000 - 24,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1946-1959,48.01 - 60,"100,000 - 199,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1946-1959,48.01 - 60,"25,000 - 49,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1946-1959,48.01 - 60,"5,000 - 9,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1946-1959,48.01 - 60,"50,000 - 99,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1946-1959,48.01 - 60,All,18.475,47.425,78.7,92.67222222222222,106.8,211.11999999999986,Cold Humid,2023,6-29
Vehicle Repair Services,6A,1946-1959,All,"1,000 - 4,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1946-1959,All,"10,000 - 24,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1946-1959,All,"100,000 - 199,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1946-1959,All,"25,000 - 49,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1946-1959,All,"5,000 - 9,999",16.45,33.85,82.5,75.01666666666667,110.225,128.825,Cold Humid,2023,6-29
Vehicle Repair Services,6A,1946-1959,All,"50,000 - 99,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1946-1959,All,All,18.825,49.9,78.7,92.635,109.77499999999999,201.2400000000001,Cold Humid,2023,6-29
Vehicle Repair Services,6A,1960-1979,40-48,"10,000 - 24,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1960-1979,40-48,"5,000 - 9,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1960-1979,40-48,All,,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1960-1979,48.01 - 60,"1,000 - 4,999",48.575,57.625,64.55,75.13333333333334,88.2,117.0,Cold Humid,2023,6-29
Vehicle Repair Services,6A,1960-1979,48.01 - 60,"10,000 - 24,999",31.595,51.9,75.44999999999999,79.73333333333333,106.75,130.61999999999998,Cold Humid,2023,6-29
Vehicle Repair Services,6A,1960-1979,48.01 - 60,"100,000 - 199,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1960-1979,48.01 - 60,"25,000 - 49,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1960-1979,48.01 - 60,"5,000 - 9,999",39.730000000000004,75.0,85.69999999999999,86.6625,114.0,119.97999999999999,Cold Humid,2023,6-29
Vehicle Repair Services,6A,1960-1979,48.01 - 60,"50,000 - 99,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1960-1979,48.01 - 60,All,32.885000000000005,57.3,71.75,77.90588235294118,104.225,123.55,Cold Humid,2023,30-49
Vehicle Repair Services,6A,1960-1979,60.01 - 84,"1,000 - 4,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1960-1979,60.01 - 84,"10,000 - 24,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1960-1979,60.01 - 84,All,,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1960-1979,All,"1,000 - 4,999",49.07,59.25,66.6,77.54285714285714,93.7,115.55999999999999,Cold Humid,2023,6-29
Vehicle Repair Services,6A,1960-1979,All,"10,000 - 24,999",34.175,51.9,75.44999999999999,87.43125,106.75,175.72500000000002,Cold Humid,2023,6-29
Vehicle Repair Services,6A,1960-1979,All,"100,000 - 199,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1960-1979,All,"25,000 - 49,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1960-1979,All,"5,000 - 9,999",41.379999999999995,74.7,78.1,85.04444444444445,114.0,119.52,Cold Humid,2023,6-29
Vehicle Repair Services,6A,1960-1979,All,"50,000 - 99,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1960-1979,All,All,36.755,59.375,73.4,81.375,103.67500000000001,125.82999999999991,Cold Humid,2023,30-49
Vehicle Repair Services,6A,1980-1999,40-48,"1,000 - 4,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1980-1999,40-48,"100,000 - 199,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1980-1999,40-48,All,,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1980-1999,48.01 - 60,"1,000 - 4,999",34.2,53.8,74.0,104.96363636363637,126.3,252.35000000000002,Cold Humid,2023,6-29
Vehicle Repair Services,6A,1980-1999,48.01 - 60,"10,000 - 24,999",35.655,49.225,67.85,78.27,78.175,160.58499999999998,Cold Humid,2023,6-29
Vehicle Repair Services,6A,1980-1999,48.01 - 60,"100,000 - 199,999",,,,,,,Cold Humid,2023,≤5
Vehicle Repair Services,6A,1980-1999,48.01 - 60,"25,000 - 49,999",38.0,43.25,58.65,77.45,105.775,142.75,Cold Humid,2023,6-29
Vehicle Repair Services,6A,1980-1999,48.01 - 60,"5,000 - 9,999",34.239999999999995,63.7,75.0,76.24444444444444,83.6,123.71999999999998,Cold Humid,2023,6-29
Vehicle Repair Services,6A,1980-1999,48.01 - 60,"50,000 - 99,999",27.555,48.025,70.15,66.2375,82.8,101.595,Cold Humid,2023,6-29
