id,from_buildingsnapshot_id,to_buildingsnapshot_id
397607,4748574,4750029
397608,4749790,4750029
397609,4748814,4750030
397610,4749789,4750030
397611,4748549,4750031
397612,4749788,4750031
397613,4748826,4750032
397614,4749787,4750032
397615,4748486,4750033
397616,4749786,4750033
397617,4748827,4750034
397618,4749785,4750034
397619,4748523,4750035
397620,4749784,4750035
397621,4748825,4750036
397622,4749783,4750036
397623,4748558,4750037
397624,4749782,4750037
397625,4748810,4750038
397626,4749781,4750038
397627,4748532,4750039
397628,4749780,4750039
397629,4748822,4750040
397630,4749779,4750040
397631,4748470,4750041
397632,4749778,4750041
397633,4748823,4750042
397634,4749777,4750042
397635,4748511,4750043
397636,4749776,4750043
397637,4748821,4750044
397638,4749775,4750044
397639,4748539,4750045
397640,4749774,4750045
397641,4748805,4750046
397642,4749773,4750046
397643,4748514,4750047
397644,4749772,4750047
397645,4748818,4750048
397646,4749771,4750048
397647,4748454,4750049
397648,4749770,4750049
397649,4748819,4750050
397650,4749769,4750050
397651,4748494,4750051
397652,4749768,4750051
397653,4748796,4750052
397654,4749767,4750052
397655,4748499,4750053
397656,4749766,4750053
397657,4748817,4750054
397658,4749765,4750054
397659,4748527,4750055
397660,4749764,4750055
397661,4748816,4750056
397662,4749763,4750056
397663,4748439,4750057
397664,4749762,4750057
397665,4748788,4750058
397666,4749761,4750058
397667,4748481,4750059
397668,4749760,4750059
397669,4748815,4750060
397670,4749759,4750060
397671,4748477,4750061
397672,4749758,4750061
397673,4748813,4750062
397674,4749757,4750062
397675,4748507,4750063
397676,4749756,4750063
397677,4748812,4750064
397678,4749755,4750064
397679,4748422,4750065
397680,4749754,4750065
397681,4748808,4750066
397682,4749753,4750066
397683,4748462,4750067
397684,4749752,4750067
397685,4748811,4750068
397686,4749751,4750068
397687,4748466,4750069
397688,4749750,4750069
397689,4748781,4750070
397690,4749749,4750070
397691,4748446,4750071
397692,4749748,4750071
397693,4748809,4750072
397694,4749747,4750072
397695,4748408,4750073
397696,4749746,4750073
397697,4748806,4750074
397698,4749745,4750074
397699,4748491,4750075
397700,4749744,4750075
397701,4748807,4750076
397702,4749743,4750076
397703,4748450,4750077
397704,4749742,4750077
397705,4748778,4750078
397706,4749741,4750078
397707,4748425,4750079
397708,4749739,4750079
397709,4748804,4750080
397710,4749740,4750080
397711,4748474,4750081
397712,4749738,4750081
397713,4748802,4750082
397714,4749737,4750082
397715,4748393,4750083
397716,4749736,4750083
397717,4748800,4750084
397718,4749735,4750084
397719,4748435,4750085
397720,4749734,4750085
397721,4748773,4750086
397722,4749733,4750086
397723,4748803,4750087
397724,4749732,4750087
397725,4748798,4750088
397726,4749731,4750088
397727,4748411,4750089
397728,4749730,4750089
397729,4748799,4750090
397730,4749729,4750090
397731,4748794,4750091
397732,4749728,4750091
397733,4748458,4750092
397734,4749727,4750092
397735,4748801,4750093
397736,4749726,4750093
397737,4748771,4750094
397738,4749725,4750094
397739,4748797,4750095
397740,4749723,4750095
397741,4748792,4750096
397742,4749724,4750096
397743,4748791,4750097
397744,4749722,4750097
397745,4748418,4750098
397746,4749721,4750098
397747,4748767,4750099
397748,4749720,4750099
397749,4748397,4750100
397750,4749719,4750100
397751,4748790,4750101
397752,4749718,4750101
397753,4748795,4750102
397754,4749717,4750102
397755,4748786,4750103
397756,4749716,4750103
397757,4748442,4750104
397758,4749715,4750104
397759,4748793,4750105
397760,4749714,4750105
397761,4748757,4750106
397762,4749713,4750106
397763,4748784,4750107
397764,4749712,4750107
397765,4748785,4750108
397766,4749711,4750108
397767,4748404,4750109
397768,4749710,4750109
397769,4748752,4750110
397770,4749709,4750110
397771,4748789,4750111
397772,4749708,4750111
397773,4748380,4750112
397774,4749706,4750112
397775,4748782,4750113
397776,4749707,4750113
397777,4748787,4750114
397778,4749705,4750114
397779,4748775,4750115
397780,4749703,4750115
397781,4748783,4750116
397782,4749702,4750116
397783,4748742,4750117
397784,4749704,4750117
397785,4748429,4750118
397786,4749701,4750118
397787,4748779,4750119
397788,4749699,4750119
397789,4748882,4750120
397790,4749700,4750120
397791,4748390,4750121
397792,4749698,4750121
397793,4748761,4750122
397794,4749697,4750122
397795,4748376,4750123
397796,4749696,4750123
397797,4748723,4750124
397798,4749695,4750124
397799,4748754,4750125
397800,4749694,4750125
397801,4748414,4750126
397802,4749693,4750126
397803,4748765,4750127
397804,4749692,4750127
397805,4748768,4750128
397806,4749691,4750128
397807,4748748,4750129
397808,4749690,4750129
397809,4748745,4750130
397810,4749689,4750130
397811,4748758,4750131
397812,4749688,4750131
397813,4748705,4750132
397814,4749687,4750132
397815,4748740,4750133
397816,4749686,4750133
397817,4748438,4750134
397818,4749685,4750134
397819,4748401,4750135
397820,4749684,4750135
397821,4748751,4750136
397822,4749683,4750136
397823,4748741,4750137
397824,4749682,4750137
397825,4748753,4750138
397826,4749681,4750138
397827,4748732,4750139
397828,4749680,4750139
397829,4748728,4750140
397830,4749679,4750140
397831,4748722,4750141
397832,4749678,4750141
397833,4748744,4750142
397834,4749677,4750142
676305,6329588,6463787
676306,6384553,6463788
676307,6329580,6463789
676308,6383947,6464532
676309,6464527,6464532
676310,6384211,6464533
676311,6464526,6464533
676312,6383369,6464534
676313,6464524,6464534
676314,6383694,6464535
676315,6464521,6464535
676316,6384222,6464536
676317,6464516,6464536
676318,6383915,6464537
676319,6464512,6464537
676320,6398210,6464538
676321,6464508,6464538
676322,6383952,6464539
676323,6464504,6464539
676324,6384172,6464540
676325,6464503,6464540
676326,6383832,6464541
676327,6464502,6464541
676328,6383972,6464542
676329,6464496,6464542
676330,6384086,6464543
676331,6464493,6464543
676332,6384394,6464544
676333,6464492,6464544
676334,6383888,6464545
676335,6464489,6464545
676336,6383755,6464546
676337,6464484,6464546
676338,6383896,6464547
676339,6464480,6464547
676340,6444536,6464548
676341,6464474,6464548
676342,6383969,6464549
676343,6464473,6464549
676344,6383718,6464550
676345,6464470,6464550
676346,6383904,6464551
676347,6464466,6464551
676348,6383475,6464552
676349,6464462,6464552
676350,6384400,6464553
676351,6464454,6464553
676352,6383912,6464554
676353,6464452,6464554
676354,6383471,6464555
676355,6464450,6464555
676356,6383940,6464556
676357,6464449,6464556
676358,6383776,6464557
676359,6464446,6464557
676360,6383624,6464558
676361,6464438,6464558
676362,6384296,6464559
676363,6464437,6464559
676364,6383716,6464560
676365,6464435,6464560
676366,6383643,6464561
676367,6464433,6464561
676368,6384470,6464562
676369,6464422,6464562
676370,6383389,6464563
676371,6464420,6464563
676372,6383873,6464564
676373,6464416,6464564
676374,6383794,6464565
676375,6464408,6464565
676376,6383760,6464566
676377,6464406,6464566
676378,6383607,6464567
676379,6464403,6464567
676380,6383874,6464568
676381,6464402,6464568
676382,6383324,6464569
676383,6464396,6464569
676384,6384236,6464570
676385,6464394,6464570
676386,6383886,6464571
676387,6464389,6464571
676388,6383771,6464572
676389,6464386,6464572
676390,6383652,6464573
676391,6464383,6464573
676392,6383407,6464574
676393,6464382,6464574
676394,6384318,6464575
676395,6464380,6464575
676396,6383898,6464576
676397,6464373,6464576
676398,6383783,6464577
676399,6464371,6464577
676400,6383953,6464578
676401,6464369,6464578
676402,6383663,6464579
676403,6464365,6464579
676404,6383910,6464580
676405,6464360,6464580
676406,6328563,6464581
676407,6464359,6464581
676408,6383792,6464582
676409,6464355,6464582
676410,6383549,6464583
676411,6464354,6464583
676412,6383390,6464584
676413,6464350,6464584
676414,6384048,6464585
676415,6464346,6464585
676416,6384019,6464586
676417,6464344,6464586
676418,6383926,6464587
676419,6464343,6464587
676420,6383802,6464588
676421,6464337,6464588
676422,6383396,6464589
676423,6464333,6464589
676424,6383840,6464590
676425,6464332,6464590
676426,6383429,6464591
676427,6464330,6464591
676428,6383938,6464592
676429,6464329,6464592
676430,6383813,6464593
676431,6464320,6464593
676432,6383948,6464594
676433,6464317,6464594
676434,6383837,6464595
676435,6464319,6464595
676436,6383437,6464596
676437,6464316,6464596
676438,6383417,6464597
676439,6464314,6464597
676440,6383950,6464598
676441,6464312,6464598
676442,6383826,6464599
676443,6464306,6464599
676444,6384037,6464600
676445,6464302,6464600
676446,6383672,6464601
676447,6464301,6464601
676448,6383828,6464602
676449,6464299,6464602
676450,6383961,6464603
676451,6464295,6464603
676452,6383842,6464604
676453,6464290,6464604
676454,6460177,6464605
676455,6464286,6464605
676456,6383836,6464606
676457,6464285,6464606
676458,6398139,6464607
676459,6464284,6464607
676460,6383331,6464608
676461,6464283,6464608
676462,6384362,6464609
676463,6464281,6464609
676464,6383983,6464610
676465,6464280,6464610
676466,6383853,6464611
676467,6464274,6464611
676468,6383706,6464612
676469,6464270,6464612
676470,6384058,6464613
676471,6464269,6464613
676472,6383348,6464614
676473,6464268,6464614
676474,6384060,6464615
676475,6464264,6464615
676476,6384116,6464616
676477,6464259,6464616
676478,6383916,6464617
676479,6464257,6464617
676480,6383994,6464618
676481,6464254,6464618
676482,6384043,6464619
676483,6464255,6464619
676484,6384466,6464620
676485,6464253,6464620
676486,6384235,6464621
676487,6464252,6464621
676488,6383351,6464622
676489,6464250,6464622
676490,6398227,6464623
676491,6464248,6464623
676492,6383808,6464624
676493,6464243,6464624
676494,6383405,6464625
676495,6464239,6464625
676496,6398179,6464626
676497,6464238,6464626
676498,6384005,6464627
676499,6464236,6464627
676500,6383562,6464628
676501,6464230,6464628
676502,6384244,6464629
676503,6464229,6464629
676504,6384106,6464630
676505,6464228,6464630
676506,6383931,6464631
676507,6464224,6464631
676508,6383773,6464632
676509,6464221,6464632
676510,6384265,6464633
676511,6464214,6464633
676512,6384239,6464634
676513,6464212,6464634
676514,6383785,6464635
676515,6464210,6464635
676516,6384406,6464636
676517,6464209,6464636
676518,6384293,6464637
676519,6464200,6464637
676520,6383804,6464638
676521,6464198,6464638
676522,6383797,6464639
676523,6464194,6464639
676524,6384247,6464640
676525,6464193,6464640
676526,6384325,6464641
676527,6464191,6464641
676528,6328841,6464642
676529,6464188,6464642
676530,6384187,6464643
676531,6464186,6464643
676532,6383327,6464644
676533,6464179,6464644
676534,6460178,6464645
676535,6464177,6464645
676536,6383381,6464646
676537,6464176,6464646
676538,6384011,6464647
676539,6464175,6464647
676540,6384198,6464648
676541,6464170,6464648
676542,6384356,6464649
676543,6464168,6464649
676544,6384320,6464650
676545,6464167,6464650
676546,6384424,6464651
676547,6464226,6464651
676548,6464620,6464652
676549,6464213,6464652
676550,6383897,6464653
676551,6464421,6464653
676552,6329149,6464654
676553,6464434,6464654
676554,6328970,6464655
676555,6464419,6464655
676556,6329513,6464656
676557,6464514,6464656
676558,6329478,6464657
676559,6464331,6464657
676560,6328847,6464658
676561,6464500,6464658
676562,6329242,6464659
676563,6464271,6464659
676564,6329378,6464660
676565,6464237,6464660
676566,6329186,6464661
676567,6464223,6464661
397835,4748690,4750143
397836,4749676,4750143
676568,6329440,6464662
676569,6464173,6464662
676570,6329511,6464663
676571,6464161,6464663
676572,6398228,6464664
676573,6464426,6464664
676574,6329232,6464665
676575,6464481,6464665
676576,6328978,6464666
676577,6464459,6464666
676578,6329423,6464667
676579,6464318,6464667
676580,6329307,6464668
676581,6464530,6464668
676582,6328768,6464669
676583,6464189,6464669
397837,4748750,4750144
397838,4749675,4750144
397839,4748721,4750145
397840,4749674,4750145
397841,4748416,4750146
397842,4749673,4750146
397843,4748385,4750147
397844,4749672,4750147
397845,4748737,4750148
397846,4749671,4750148
397847,4748726,4750149
397848,4749670,4750149
397849,4748738,4750150
397850,4749669,4750150
397851,4748713,4750151
397852,4749668,4750151
397853,4748707,4750152
397854,4749667,4750152
397855,4748712,4750153
397856,4749666,4750153
397857,4748729,4750154
397858,4749665,4750154
397859,4748734,4750155
397860,4749664,4750155
397861,4748674,4750156
397862,4749663,4750156
397863,4748725,4750157
397864,4749662,4750157
397865,4748399,4750158
397866,4749661,4750158
397867,4748766,4750159
397868,4749660,4750159
397869,4748717,4750160
397870,4749659,4750160
397871,4748711,4750161
397872,4749658,4750161
397873,4748720,4750162
397874,4749657,4750162
397875,4748709,4750163
397876,4749656,4750163
397877,4748691,4750164
397878,4749655,4750164
397879,4748703,4750165
397880,4749654,4750165
397881,4748697,4750166
397882,4749653,4750166
397883,4748715,4750167
397884,4749652,4750167
397885,4748749,4750168
397886,4749650,4750168
397887,4748699,4750169
397888,4749651,4750169
397889,4748384,4750170
397890,4749649,4750170
397891,4748659,4750171
397892,4749648,4750171
397893,4748696,4750172
397894,4749647,4750172
397895,4748695,4750173
397896,4749646,4750173
397897,4748708,4750174
397898,4749645,4750174
397899,4748692,4750175
397900,4749644,4750175
397901,4748675,4750176
397902,4749643,4750176
397903,4748733,4750177
397904,4749642,4750177
397905,4748688,4750178
397906,4749641,4750178
397907,4748704,4750179
397908,4749640,4750179
397909,4748642,4750180
397910,4749639,4750180
397911,4748685,4750181
397912,4749638,4750181
397913,4748764,4750182
397914,4749637,4750182
397915,4748682,4750183
397916,4749636,4750183
397917,4748681,4750184
397918,4749635,4750184
397919,4748679,4750185
397920,4749634,4750185
397921,4748693,4750186
397922,4749633,4750186
397923,4748677,4750187
397924,4749632,4750187
397925,4748656,4750188
397926,4749631,4750188
397927,4748716,4750189
397928,4749630,4750189
397929,4748672,4750190
397930,4749629,4750190
397931,4748746,4750191
397932,4749628,4750191
397933,4748626,4750192
397934,4749627,4750192
397935,4748669,4750193
397936,4749626,4750193
397937,4748687,4750194
397938,4749625,4750194
397939,4748678,4750195
397940,4749624,4750195
397941,4748665,4750196
397942,4749623,4750196
397943,4748664,4750197
397944,4749622,4750197
397945,4748666,4750198
397946,4749621,4750198
397947,4748661,4750199
397948,4749620,4750199
397949,4748644,4750200
397950,4749619,4750200
397951,4748701,4750201
397952,4749618,4750201
397953,4748657,4750202
397954,4749617,4750202
397955,4748671,4750203
397956,4749616,4750203
397957,4748663,4750204
397958,4749615,4750204
397959,4748653,4750205
397960,4749614,4750205
397961,4748730,4750206
397962,4749613,4750206
397963,4748646,4750207
397964,4749612,4750207
397965,4748649,4750208
397966,4749611,4750208
397967,4748648,4750209
397968,4749610,4750209
397969,4748608,4750210
397970,4749609,4750210
397971,4748645,4750211
397972,4749608,4750211
397973,4748625,4750212
397974,4749607,4750212
397975,4748686,4750213
397976,4749606,4750213
397977,4748639,4750214
397978,4749605,4750214
397979,4748718,4750215
397980,4749604,4750215
397981,4748629,4750216
397982,4749603,4750216
397983,4748633,4750217
397984,4749602,4750217
397985,4748650,4750218
397986,4749601,4750218
397987,4748634,4750219
397988,4749600,4750219
397989,4748660,4750220
397990,4749599,4750220
397991,4748592,4750221
397992,4749598,4750221
397993,4748631,4750222
397994,4749597,4750222
397995,4748614,4750223
397996,4749596,4750223
397997,4748670,4750224
397998,4749595,4750224
397999,4748627,4750225
398000,4749594,4750225
398001,4748618,4750226
398002,4749593,4750226
398003,4748613,4750227
398004,4749592,4750227
398005,4748623,4750228
398006,4749591,4750228
398007,4748635,4750229
398008,4749590,4750229
398009,4748700,4750230
398010,4749589,4750230
398011,4748619,4750231
398012,4749588,4750231
398013,4748576,4750232
398014,4749587,4750232
398015,4748641,4750233
398016,4749586,4750233
398017,4748615,4750234
398018,4749585,4750234
